爬取链接(__url),商户ID(shop_id),商户名(shop_name),商户分类(shop_categories),纬度（腾讯地图）(latitude),经度（腾讯地图）(longitude),人均消费(shop_spend),评分(shop_scores),评论数(shop_comment_num),大家认为(tags),
"http://www.dianping.com/shop/32849548","32849548","鱼介别馆","[""上海餐厅"",""龙柏地区"",""日本菜"",""日本料理""]","31.18572","121.36893","288元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""8.9"",""score_title"":""服务""}]","604","[{""tag"":""回头客"",""count"":""33""},{""tag"":""上菜快"",""count"":""27""},{""tag"":""干净卫生"",""count"":""26""},{""tag"":""海鲜棒"",""count"":""11""},{""tag"":""牛肉赞"",""count"":""12""},{""tag"":""高大上"",""count"":""6""},{""tag"":""饮品赞"",""count"":""9""},{""tag"":""味道赞"",""count"":""84""},{""tag"":""菜品不错"",""count"":""29""},{""tag"":""服务热情"",""count"":""152""}]",
"http://www.dianping.com/shop/18486386","18486386","莊家日本料理","[""上海餐厅"",""天山"",""日本菜"",""日本料理""]","31.21025","121.39268","111元","[{""score"":""8.8"",""score_title"":""口味""},{""score"":""8.7"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","167","[{""tag"":""回头客"",""count"":""5""},{""tag"":""有表演"",""count"":""4""},{""tag"":""干净卫生"",""count"":""6""},{""tag"":""菜品不错"",""count"":""16""},{""tag"":""味道赞"",""count"":""25""},{""tag"":""环境优雅"",""count"":""19""},{""tag"":""服务热情"",""count"":""37""},{""tag"":""价格实惠"",""count"":""9""},{""tag"":""性价比高"",""count"":""6""}]",
"http://www.dianping.com/shop/5200306","5200306","富贵面馆(安顺路总店)","[""上海餐厅"",""上海影城/新华路"",""小吃快餐""]","31.201406","121.41854","34元","[{""score"":""7.9"",""score_title"":""口味""},{""score"":""7.1"",""score_title"":""环境""},{""score"":""7.3"",""score_title"":""服务""}]","2553","[{""tag"":""回头客"",""count"":""102""},{""tag"":""干净卫生"",""count"":""125""},{""tag"":""上菜快"",""count"":""20""},{""tag"":""肉类好"",""count"":""80""},{""tag"":""主食赞"",""count"":""32""},{""tag"":""分量足"",""count"":""287""},{""tag"":""味道赞"",""count"":""361""},{""tag"":""现做现卖"",""count"":""177""},{""tag"":""深夜食堂"",""count"":""90""},{""tag"":""工作餐"",""count"":""8""}]",
"http://www.dianping.com/shop/5739478","5739478","博多ラーメンげんこつ(元骨拉面居酒屋)","[""上海餐厅"",""虹桥"",""日本菜"",""日本料理""]","31.202317","121.407459","67元","[{""score"":""7.8"",""score_title"":""口味""},{""score"":""8.0"",""score_title"":""环境""},{""score"":""8.0"",""score_title"":""服务""}]","445","[{""tag"":""回头客"",""count"":""13""},{""tag"":""上菜快"",""count"":""8""},{""tag"":""干净卫生"",""count"":""9""},{""tag"":""主食赞"",""count"":""8""},{""tag"":""菜品不错"",""count"":""18""},{""tag"":""味道赞"",""count"":""59""},{""tag"":""服务热情"",""count"":""36""},{""tag"":""环境优雅"",""count"":""17""},{""tag"":""价格实惠"",""count"":""12""}]",
"http://www.dianping.com/shop/23437103","23437103","巴国布衣(虹桥店)","[""上海餐厅"",""虹桥"",""川菜"",""川菜/家常菜""]","31.20093","121.39224","107元","[{""score"":""7.8"",""score_title"":""口味""},{""score"":""8.0"",""score_title"":""环境""},{""score"":""7.4"",""score_title"":""服务""}]","1240","[{""tag"":""回头客"",""count"":""61""},{""tag"":""有表演"",""count"":""48""},{""tag"":""上菜快"",""count"":""15""},{""tag"":""干净卫生"",""count"":""10""},{""tag"":""菜品不错"",""count"":""96""},{""tag"":""味道赞"",""count"":""154""},{""tag"":""点心好"",""count"":""9""},{""tag"":""环境优雅"",""count"":""70""},{""tag"":""服务热情"",""count"":""101""},{""tag"":""朋友聚餐"",""count"":""19""}]",
"http://www.dianping.com/shop/21226306","21226306","港丽餐厅(南丰城店)","[""上海餐厅"",""虹桥"",""粤菜"",""茶餐厅""]","31.207271","121.407834","101元","[{""score"":""8.1"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""7.6"",""score_title"":""服务""}]","1869","[{""tag"":""回头客"",""count"":""128""},{""tag"":""干净卫生"",""count"":""41""},{""tag"":""海鲜棒"",""count"":""5""},{""tag"":""菜品不错"",""count"":""114""},{""tag"":""下午茶"",""count"":""98""},{""tag"":""工作餐"",""count"":""62""},{""tag"":""朋友聚餐"",""count"":""19""},{""tag"":""文艺清新"",""count"":""14""},{""tag"":""家庭聚餐"",""count"":""11""}]",
"http://www.dianping.com/shop/58026784","58026784","盒马(虹桥店)","[""上海餐厅"",""天山"",""小吃快餐"",""小吃""]","31.207365","121.402325","26元","[{""score"":""7.8"",""score_title"":""口味""},{""score"":""7.8"",""score_title"":""环境""},{""score"":""8.0"",""score_title"":""服务""}]","106","[{""tag"":""回头客"",""count"":""7""},{""tag"":""上菜快"",""count"":""5""},{""tag"":""干净卫生"",""count"":""25""},{""tag"":""高大上"",""count"":""5""},{""tag"":""分量足"",""count"":""9""},{""tag"":""味道赞"",""count"":""30""},{""tag"":""性价比高"",""count"":""10""},{""tag"":""服务热情"",""count"":""8""},{""tag"":""午餐"",""count"":""15""},{""tag"":""炸鸡"",""count"":""3""},{""tag"":""重口味"",""count"":""3""}]",
"http://www.dianping.com/shop/57307082","57307082","新疆亚克西羊肉串(定西路店)","[""上海餐厅"",""中山公园"",""烧烤""]","31.21616","121.422652","16元","[{""score"":""8.9"",""score_title"":""口味""},{""score"":""7.4"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","190","[{""tag"":""回头客"",""count"":""8""},{""tag"":""撸串圣地"",""count"":""5""},{""tag"":""干净卫生"",""count"":""11""},{""tag"":""味道赞"",""count"":""40""},{""tag"":""价格实惠"",""count"":""9""},{""tag"":""性价比高"",""count"":""6""},{""tag"":""网红店"",""count"":""3""},{""tag"":""服务热情"",""count"":""3""},{""tag"":""羊肉"",""count"":""70""},{""tag"":""街边小店"",""count"":""12""}]",
"http://www.dianping.com/shop/6043342","6043342","绿茶(中山公园店)","[""上海餐厅"",""中山公园"",""本帮江浙菜"",""杭帮菜""]","31.21814318108745","121.4210695890527","66元","[{""score"":""7.5"",""score_title"":""口味""},{""score"":""8.0"",""score_title"":""环境""},{""score"":""7.2"",""score_title"":""服务""}]","14856","[{""tag"":""回头客"",""count"":""777""},{""tag"":""上菜快"",""count"":""289""},{""tag"":""干净卫生"",""count"":""70""},{""tag"":""有萌宠"",""count"":""3""},{""tag"":""朋友聚餐"",""count"":""213""},{""tag"":""请客"",""count"":""92""},{""tag"":""家庭聚餐"",""count"":""62""},{""tag"":""工作餐"",""count"":""60""},{""tag"":""公司聚餐"",""count"":""42""},{""tag"":""下午茶"",""count"":""41""}]",
"http://www.dianping.com/shop/8706599","8706599","COVA(恒隆店)","[""上海餐厅"",""南京西路"",""面包甜点"",""西式甜点""]","31.22768","121.45417","186元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.0"",""score_title"":""环境""},{""score"":""7.8"",""score_title"":""服务""}]","834","[{""tag"":""回头客"",""count"":""26""},{""tag"":""干净卫生"",""count"":""4""},{""tag"":""高大上"",""count"":""36""},{""tag"":""点心好"",""count"":""110""},{""tag"":""味道赞"",""count"":""95""},{""tag"":""服务热情"",""count"":""55""},{""tag"":""环境优雅"",""count"":""35""},{""tag"":""性价比高"",""count"":""23""},{""tag"":""下午茶"",""count"":""150""},{""tag"":""深夜食堂"",""count"":""3""}]",
"http://www.dianping.com/shop/4511765","4511765","烤来烤趣","[""上海餐厅"",""静安寺"",""烧烤""]","31.225999","121.449","111元","[{""score"":""7.5"",""score_title"":""口味""},{""score"":""7.0"",""score_title"":""环境""},{""score"":""7.2"",""score_title"":""服务""}]","686","[{""tag"":""回头客"",""count"":""16""},{""tag"":""撸串圣地"",""count"":""10""},{""tag"":""干净卫生"",""count"":""17""},{""tag"":""高大上"",""count"":""3""},{""tag"":""味道赞"",""count"":""100""},{""tag"":""菜品不错"",""count"":""23""},{""tag"":""工作餐"",""count"":""16""},{""tag"":""朋友聚餐"",""count"":""16""},{""tag"":""深夜食堂"",""count"":""8""}]",
"http://www.dianping.com/shop/19182605","19182605","el Iberico","[""上海餐厅"",""静安寺"",""西餐"",""西班牙菜""]","31.22386316","121.4511191","197元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.5"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","462","[{""tag"":""回头客"",""count"":""15""},{""tag"":""干净卫生"",""count"":""12""},{""tag"":""海鲜棒"",""count"":""15""},{""tag"":""牛肉赞"",""count"":""5""},{""tag"":""高大上"",""count"":""3""},{""tag"":""味道赞"",""count"":""70""},{""tag"":""菜品不错"",""count"":""35""},{""tag"":""工作餐"",""count"":""38""},{""tag"":""朋友聚餐"",""count"":""10""},{""tag"":""公司聚餐"",""count"":""6""}]",
"http://www.dianping.com/shop/76985956","76985956","HEY JUICE茶桔便(南京西路店)","[""上海餐厅"",""静安区"",""面包甜点"",""饮品""]","31.22114","121.44262","18元","[{""score"":""8.5"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","63","[]",
"http://www.dianping.com/shop/18483161","18483161","南小馆(恒隆广场店)","[""上海餐厅"",""南京西路"",""本帮江浙菜"",""本帮菜""]","31.227596","121.453764","91元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""7.6"",""score_title"":""服务""}]","2544","[{""tag"":""回头客"",""count"":""94""},{""tag"":""上菜快"",""count"":""43""},{""tag"":""干净卫生"",""count"":""102""},{""tag"":""高大上"",""count"":""128""},{""tag"":""肉类好"",""count"":""54""},{""tag"":""点心好"",""count"":""104""},{""tag"":""文艺清新"",""count"":""162""},{""tag"":""下午茶"",""count"":""68""},{""tag"":""工作餐"",""count"":""31""},{""tag"":""朋友聚餐"",""count"":""21""}]",
"http://www.dianping.com/shop/4217985","4217985","柒寿司(南京西路店)","[""上海餐厅"",""南京西路"",""日本菜"",""日本料理""]","31.225531","121.449349","100元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""7.2"",""score_title"":""环境""},{""score"":""7.9"",""score_title"":""服务""}]","2825","[{""tag"":""回头客"",""count"":""130""},{""tag"":""干净卫生"",""count"":""84""},{""tag"":""海鲜棒"",""count"":""29""},{""tag"":""主食赞"",""count"":""51""},{""tag"":""弄堂小店"",""count"":""137""},{""tag"":""朋友聚餐"",""count"":""30""},{""tag"":""工作餐"",""count"":""24""},{""tag"":""下午茶"",""count"":""24""},{""tag"":""现做现卖"",""count"":""16""},{""tag"":""深夜食堂"",""count"":""12""}]",
"http://www.dianping.com/shop/69686597","69686597","苏格繆斯(MY店)","[""上海休闲娱乐"",""同乐坊"",""酒吧""]","31.23676","121.44195","253元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""9.1"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","120","[{""tag"":""高大上"",""count"":""3""},{""tag"":""放松舒服"",""count"":""12""},{""tag"":""环境优雅"",""count"":""42""},{""tag"":""服务热情"",""count"":""44""},{""tag"":""性价比高"",""count"":""10""},{""tag"":""价格实惠"",""count"":""7""},{""tag"":""周末玩"",""count"":""3""}]",
"http://www.dianping.com/shop/9069865","9069865","明谦咖啡(上海体验店)","[""上海餐厅"",""南京西路"",""咖啡厅""]","31.230055","121.457439","45元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","1103","[{""tag"":""回头客"",""count"":""29""},{""tag"":""干净卫生"",""count"":""37""},{""tag"":""高大上"",""count"":""9""},{""tag"":""点心好"",""count"":""37""},{""tag"":""环境优雅"",""count"":""137""},{""tag"":""下午茶"",""count"":""119""},{""tag"":""文艺清新"",""count"":""71""},{""tag"":""发发呆"",""count"":""12""},{""tag"":""朋友聚餐"",""count"":""12""},{""tag"":""Brunch"",""count"":""7""}]",
"http://www.dianping.com/shop/59019675","59019675","瓜牛(南京西路店)","[""上海餐厅"",""南京西路"",""面包甜点"",""饮品""]","31.225139","121.44946","39元","[{""score"":""8.6"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","197","[{""tag"":""菜品健康"",""count"":""17""},{""tag"":""上菜快"",""count"":""7""},{""tag"":""回头客"",""count"":""6""},{""tag"":""干净卫生"",""count"":""7""},{""tag"":""肉类好"",""count"":""6""},{""tag"":""饮品赞"",""count"":""8""},{""tag"":""分量足"",""count"":""11""},{""tag"":""味道赞"",""count"":""34""},{""tag"":""服务热情"",""count"":""8""},{""tag"":""性价比高"",""count"":""6""}]",
"http://www.dianping.com/shop/69691060","69691060","岳GAKU日本料理(静安寺店)","[""上海餐厅"",""静安寺"",""日本菜"",""日本料理""]","31.224663","121.445577","170元","[{""score"":""8.1"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","290","[{""tag"":""回头客"",""count"":""16""},{""tag"":""干净卫生"",""count"":""5""},{""tag"":""牛肉赞"",""count"":""18""},{""tag"":""海鲜棒"",""count"":""4""},{""tag"":""菜品不错"",""count"":""24""},{""tag"":""味道赞"",""count"":""59""},{""tag"":""服务热情"",""count"":""32""},{""tag"":""环境优雅"",""count"":""22""},{""tag"":""深夜食堂"",""count"":""9""}]",
"http://www.dianping.com/shop/2558698","2558698","泰煌鸡(江宁路店)","[""上海餐厅"",""同乐坊"",""本帮江浙菜"",""本帮菜""]","31.23896","121.44856","29元","[{""score"":""8.7"",""score_title"":""口味""},{""score"":""8.0"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","1339","[{""tag"":""回头客"",""count"":""107""},{""tag"":""上菜快"",""count"":""40""},{""tag"":""干净卫生"",""count"":""79""},{""tag"":""肉类好"",""count"":""37""},{""tag"":""主食赞"",""count"":""8""},{""tag"":""味道赞"",""count"":""212""},{""tag"":""分量足"",""count"":""9""},{""tag"":""价格实惠"",""count"":""64""},{""tag"":""菜品不错"",""count"":""19""},{""tag"":""服务热情"",""count"":""132""}]",
"http://www.dianping.com/shop/58566697","58566697","AuraCoolzey埃哇酷芝餐厅(静安寺店)","[""上海餐厅"",""静安寺"",""西餐""]","31.226465","121.444095","110元","[{""score"":""8.0"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","1650","[{""tag"":""回头客"",""count"":""52""},{""tag"":""上菜快"",""count"":""14""},{""tag"":""干净卫生"",""count"":""20""},{""tag"":""下午茶"",""count"":""355""},{""tag"":""Brunch"",""count"":""187""},{""tag"":""工作餐"",""count"":""30""},{""tag"":""朋友聚餐"",""count"":""29""},{""tag"":""老洋房"",""count"":""20""},{""tag"":""现做现卖"",""count"":""15""}]",
"http://www.dianping.com/shop/24599167","24599167","料亭山居酒屋","[""上海餐厅"",""静安寺"",""日本菜"",""日本料理""]","31.230539","121.443951","89元","[{""score"":""8.5"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""9.0"",""score_title"":""服务""}]","567","[{""tag"":""回头客"",""count"":""29""},{""tag"":""干净卫生"",""count"":""13""},{""tag"":""牛肉赞"",""count"":""20""},{""tag"":""味道赞"",""count"":""90""},{""tag"":""菜品不错"",""count"":""28""},{""tag"":""服务热情"",""count"":""95""},{""tag"":""环境优雅"",""count"":""44""},{""tag"":""工作餐"",""count"":""27""},{""tag"":""朋友聚餐"",""count"":""8""}]",
"http://www.dianping.com/shop/69568247","69568247","FUNKADELI(富民店)","[""上海餐厅"",""静安寺"",""西餐"",""意大利菜""]","31.216875","121.452486","97元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.5"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","53","[{""tag"":""味道赞"",""count"":""3""},{""tag"":""性价比高"",""count"":""7""},{""tag"":""环境优雅"",""count"":""4""},{""tag"":""服务热情"",""count"":""4""},{""tag"":""沙拉"",""count"":""3""},{""tag"":""午餐"",""count"":""3""}]",
"http://www.dianping.com/shop/21577392","21577392","融合马来西亚餐厅(愚园路店)","[""上海餐厅"",""静安寺"",""东南亚菜""]","31.22548","121.44642","102元","[{""score"":""8.1"",""score_title"":""口味""},{""score"":""8.6"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","2157","[{""tag"":""回头客"",""count"":""66""},{""tag"":""上菜快"",""count"":""39""},{""tag"":""干净卫生"",""count"":""16""},{""tag"":""肉类好"",""count"":""66""},{""tag"":""海鲜棒"",""count"":""3""},{""tag"":""菜品不错"",""count"":""143""},{""tag"":""味道赞"",""count"":""442""},{""tag"":""工作餐"",""count"":""48""},{""tag"":""下午茶"",""count"":""27""},{""tag"":""朋友聚餐"",""count"":""26""}]",
