爬取链接(__url),商户ID(shop_id),商户名(shop_name),商户分类(shop_categories),纬度（腾讯地图）(latitude),经度（腾讯地图）(longitude),人均消费(shop_spend),评分(shop_scores),评论数(shop_comment_num),大家认为(tags),
"http://www.dianping.com/shop/69641790","69641790","鸡荟(协信星光店)","[""上海餐厅"",""闸北区"",""其他"",""其他中餐""]","31.296573","121.457315","36元","[{""score"":""8.0"",""score_title"":""口味""},{""score"":""7.7"",""score_title"":""环境""},{""score"":""7.9"",""score_title"":""服务""}]","27","[{""tag"":""干净卫生"",""count"":""5""},{""tag"":""主食赞"",""count"":""3""},{""tag"":""肉类好"",""count"":""4""},{""tag"":""味道赞"",""count"":""11""},{""tag"":""服务热情"",""count"":""4""},{""tag"":""性价比高"",""count"":""3""},{""tag"":""午餐"",""count"":""3""}]",
"http://www.dianping.com/shop/73564682","73564682","健康夜市大饼油条(中兴路店)","[""上海餐厅"",""西藏北路/中兴路"",""小吃快餐"",""小吃""]","31.252221","121.465512","20元","[{""score"":""7.1"",""score_title"":""口味""},{""score"":""7.6"",""score_title"":""环境""},{""score"":""7.4"",""score_title"":""服务""}]","116","[{""tag"":""干净卫生"",""count"":""23""},{""tag"":""高大上"",""count"":""3""},{""tag"":""饮品赞"",""count"":""19""},{""tag"":""味道赞"",""count"":""20""},{""tag"":""环境优雅"",""count"":""17""},{""tag"":""服务热情"",""count"":""9""},{""tag"":""深夜食堂"",""count"":""13""},{""tag"":""现做现卖"",""count"":""4""},{""tag"":""早餐"",""count"":""30""},{""tag"":""24小时营业"",""count"":""7""}]",
"http://www.dianping.com/shop/67762131","67762131","1点点(太阳城店)","[""上海餐厅"",""火车站"",""面包甜点"",""饮品""]","31.242621","121.456832","14元","[{""score"":""7.4"",""score_title"":""口味""},{""score"":""7.3"",""score_title"":""环境""},{""score"":""6.9"",""score_title"":""服务""}]","61","[]",
"http://www.dianping.com/shop/20896886","20896886","若鲜酸菜鱼","[""上海餐厅"",""大宁地区"",""川菜""]","31.287058","121.440896","72元","[{""score"":""8.0"",""score_title"":""口味""},{""score"":""7.7"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","758","[{""tag"":""回头客"",""count"":""52""},{""tag"":""干净卫生"",""count"":""19""},{""tag"":""肉类好"",""count"":""36""},{""tag"":""味道赞"",""count"":""126""},{""tag"":""菜品不错"",""count"":""40""},{""tag"":""分量足"",""count"":""15""},{""tag"":""服务热情"",""count"":""69""},{""tag"":""深夜食堂"",""count"":""13""},{""tag"":""现做现卖"",""count"":""8""}]",
"http://www.dianping.com/shop/79414880","79414880","冒菜遇见香锅","[""上海餐厅"",""闸北区"",""川菜"",""香锅""]","31.252652","121.465411","无","[{""score"":""7.3"",""score_title"":""口味""},{""score"":""7.0"",""score_title"":""环境""},{""score"":""7.1"",""score_title"":""服务""}]","8","[]",
"http://www.dianping.com/shop/32707337","32707337","泉鲤(大悦城店)","[""上海餐厅"",""大悦城"",""小吃快餐""]","31.244036","121.471833","24元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""7.3"",""score_title"":""环境""},{""score"":""7.4"",""score_title"":""服务""}]","823","[{""tag"":""回头客"",""count"":""12""},{""tag"":""干净卫生"",""count"":""8""},{""tag"":""点心好"",""count"":""13""},{""tag"":""肉类好"",""count"":""7""},{""tag"":""主食赞"",""count"":""3""},{""tag"":""味道赞"",""count"":""152""},{""tag"":""饮品赞"",""count"":""6""},{""tag"":""服务热情"",""count"":""36""},{""tag"":""现做现卖"",""count"":""43""},{""tag"":""下午茶"",""count"":""8""}]",
"http://www.dianping.com/shop/32705582","32705582","MANGOSIX(大悦城店)","[""上海餐厅"",""大悦城"",""咖啡厅""]","31.244175","121.472011","41元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""7.7"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","682","[{""tag"":""回头客"",""count"":""24""},{""tag"":""上菜快"",""count"":""6""},{""tag"":""干净卫生"",""count"":""12""},{""tag"":""味道赞"",""count"":""73""},{""tag"":""点心好"",""count"":""7""},{""tag"":""服务热情"",""count"":""67""},{""tag"":""环境优雅"",""count"":""36""},{""tag"":""下午茶"",""count"":""47""},{""tag"":""朋友聚餐"",""count"":""11""},{""tag"":""现做现卖"",""count"":""3""}]",
"http://www.dianping.com/shop/23116031","23116031","清乾江无锡小笼","[""上海餐厅"",""彭浦新村"",""小吃快餐"",""小笼""]","31.3077","121.44276","18元","[{""score"":""8.0"",""score_title"":""口味""},{""score"":""7.4"",""score_title"":""环境""},{""score"":""7.8"",""score_title"":""服务""}]","395","[{""tag"":""回头客"",""count"":""21""},{""tag"":""干净卫生"",""count"":""22""},{""tag"":""肉类好"",""count"":""3""},{""tag"":""味道赞"",""count"":""68""},{""tag"":""服务热情"",""count"":""59""},{""tag"":""性价比高"",""count"":""28""},{""tag"":""价格实惠"",""count"":""14""},{""tag"":""环境优雅"",""count"":""6""},{""tag"":""街边小店"",""count"":""25""}]",
"http://www.dianping.com/shop/23673774","23673774","本新村(大宁国际商业广场店)","[""上海餐厅"",""大宁地区"",""韩国料理""]","31.273782","121.452362","93元","[{""score"":""7.6"",""score_title"":""口味""},{""score"":""7.6"",""score_title"":""环境""},{""score"":""7.5"",""score_title"":""服务""}]","1670","[{""tag"":""回头客"",""count"":""68""},{""tag"":""上菜快"",""count"":""16""},{""tag"":""干净卫生"",""count"":""33""},{""tag"":""肉类好"",""count"":""134""},{""tag"":""主食赞"",""count"":""19""},{""tag"":""味道赞"",""count"":""261""},{""tag"":""服务热情"",""count"":""286""},{""tag"":""价格实惠"",""count"":""61""},{""tag"":""性价比高"",""count"":""65""},{""tag"":""朋友聚餐"",""count"":""19""}]",
"http://www.dianping.com/shop/21376263","21376263","嘉旺港式茶餐厅(延长路店)","[""上海餐厅"",""大宁地区"",""粤菜"",""茶餐厅""]","31.270689","121.45392","64元","[{""score"":""7.5"",""score_title"":""口味""},{""score"":""7.6"",""score_title"":""环境""},{""score"":""7.4"",""score_title"":""服务""}]","2407","[{""tag"":""回头客"",""count"":""112""},{""tag"":""上菜快"",""count"":""73""},{""tag"":""干净卫生"",""count"":""69""},{""tag"":""牛肉赞"",""count"":""6""},{""tag"":""主食赞"",""count"":""11""},{""tag"":""饮品赞"",""count"":""41""},{""tag"":""菜品不错"",""count"":""167""},{""tag"":""点心好"",""count"":""25""},{""tag"":""味道赞"",""count"":""471""},{""tag"":""下午茶"",""count"":""42""}]",
"http://www.dianping.com/shop/3044722","3044722","印象徽州","[""上海餐厅"",""闸北公园"",""其他"",""徽菜""]","31.266053","121.45323","103元","[{""score"":""7.4"",""score_title"":""口味""},{""score"":""7.3"",""score_title"":""环境""},{""score"":""7.1"",""score_title"":""服务""}]","2315","[{""tag"":""回头客"",""count"":""92""},{""tag"":""上菜快"",""count"":""32""},{""tag"":""干净卫生"",""count"":""38""},{""tag"":""菜品不错"",""count"":""316""},{""tag"":""分量足"",""count"":""169""},{""tag"":""味道赞"",""count"":""483""},{""tag"":""性价比高"",""count"":""210""},{""tag"":""请客"",""count"":""36""},{""tag"":""朋友聚餐"",""count"":""26""},{""tag"":""家庭聚餐"",""count"":""21""}]",
"http://www.dianping.com/shop/19798781","19798781","J·COFFEE","[""上海餐厅"",""火车站"",""咖啡厅""]","31.248618","121.4471761","75元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.6"",""score_title"":""环境""},{""score"":""8.7"",""score_title"":""服务""}]","211","[{""tag"":""有萌宠"",""count"":""22""},{""tag"":""可带宠物"",""count"":""8""},{""tag"":""回头客"",""count"":""4""},{""tag"":""干净卫生"",""count"":""8""},{""tag"":""环境优雅"",""count"":""45""},{""tag"":""分量足"",""count"":""8""},{""tag"":""味道赞"",""count"":""28""},{""tag"":""服务热情"",""count"":""34""},{""tag"":""点心好"",""count"":""3""},{""tag"":""菜品不错"",""count"":""6""}]",
"http://www.dianping.com/shop/4675826","4675826","齐家花园大酒店(静安店)","[""上海餐厅"",""彭浦新村"",""本帮江浙菜""]","31.3125","121.457041","108元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""7.5"",""score_title"":""环境""},{""score"":""7.1"",""score_title"":""服务""}]","1959","[{""tag"":""回头客"",""count"":""135""},{""tag"":""上菜快"",""count"":""69""},{""tag"":""干净卫生"",""count"":""55""},{""tag"":""海鲜棒"",""count"":""9""},{""tag"":""牛肉赞"",""count"":""21""},{""tag"":""高大上"",""count"":""13""},{""tag"":""菜品不错"",""count"":""311""},{""tag"":""分量足"",""count"":""99""},{""tag"":""味道赞"",""count"":""565""},{""tag"":""非活动评论"",""count"":""1956""}]",
"http://www.dianping.com/shop/36920834","36920834","汤鲜笙面馆(大悦城店)","[""上海餐厅"",""大悦城"",""面馆""]","31.24429","121.47184","37元","[{""score"":""7.5"",""score_title"":""口味""},{""score"":""7.7"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","1318","[{""tag"":""回头客"",""count"":""25""},{""tag"":""干净卫生"",""count"":""80""},{""tag"":""上菜快"",""count"":""21""},{""tag"":""牛肉赞"",""count"":""28""},{""tag"":""主食赞"",""count"":""33""},{""tag"":""高大上"",""count"":""5""},{""tag"":""味道赞"",""count"":""258""},{""tag"":""菜品不错"",""count"":""38""},{""tag"":""工作餐"",""count"":""25""},{""tag"":""文艺清新"",""count"":""9""}]",
"http://www.dianping.com/shop/24959942","24959942","金舰自助烤肉(万达广场松江店)","[""上海餐厅"",""松江万达"",""自助餐""]","31.0585431","121.2416092","56元","[{""score"":""7.8"",""score_title"":""口味""},{""score"":""7.3"",""score_title"":""环境""},{""score"":""7.8"",""score_title"":""服务""}]","173","[{""tag"":""回头客"",""count"":""4""},{""tag"":""上菜快"",""count"":""4""},{""tag"":""干净卫生"",""count"":""12""},{""tag"":""分量足"",""count"":""11""},{""tag"":""菜品不错"",""count"":""9""},{""tag"":""味道赞"",""count"":""20""},{""tag"":""服务热情"",""count"":""48""},{""tag"":""性价比高"",""count"":""19""},{""tag"":""价格实惠"",""count"":""11""}]",
"http://www.dianping.com/shop/66501417","66501417","一锅一贴(人民南路店)","[""上海餐厅"",""中山中路"",""小吃快餐"",""锅贴""]","31.005785","121.22916","21元","[{""score"":""7.5"",""score_title"":""口味""},{""score"":""7.9"",""score_title"":""环境""},{""score"":""7.2"",""score_title"":""服务""}]","216","[{""tag"":""回头客"",""count"":""8""},{""tag"":""干净卫生"",""count"":""13""},{""tag"":""肉类好"",""count"":""6""},{""tag"":""味道赞"",""count"":""33""},{""tag"":""环境优雅"",""count"":""20""},{""tag"":""分量足"",""count"":""4""},{""tag"":""服务热情"",""count"":""40""},{""tag"":""性价比高"",""count"":""15""},{""tag"":""菜品不错"",""count"":""3""}]",
"http://www.dianping.com/shop/67630135","67630135","必胜客(松江新理想店)","[""上海餐厅"",""新理想广场"",""西餐"",""比萨""]","31.016675","121.197006","76元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""7.9"",""score_title"":""环境""},{""score"":""7.6"",""score_title"":""服务""}]","123","[{""tag"":""回头客"",""count"":""9""},{""tag"":""上菜快"",""count"":""4""},{""tag"":""干净卫生"",""count"":""5""},{""tag"":""味道赞"",""count"":""17""},{""tag"":""菜品不错"",""count"":""5""},{""tag"":""服务热情"",""count"":""38""},{""tag"":""环境优雅"",""count"":""10""},{""tag"":""性价比高"",""count"":""10""},{""tag"":""下午茶"",""count"":""20""}]",
"http://www.dianping.com/shop/17867558","17867558","涛哥梅干菜扣肉饼","[""上海餐厅"",""松江大学城"",""小吃快餐"",""小吃""]","31.049488","121.206211","5元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""7.4"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","270","[{""tag"":""回头客"",""count"":""7""},{""tag"":""肉类好"",""count"":""4""},{""tag"":""点心好"",""count"":""3""},{""tag"":""味道赞"",""count"":""45""},{""tag"":""网红店"",""count"":""7""},{""tag"":""性价比高"",""count"":""6""},{""tag"":""价格实惠"",""count"":""5""},{""tag"":""服务热情"",""count"":""6""},{""tag"":""现做现卖"",""count"":""12""},{""tag"":""街边小店"",""count"":""10""}]",
"http://www.dianping.com/shop/18327300","18327300","蓉李记成都名小吃(万达广场松江店)","[""上海餐厅"",""松江万达"",""小吃快餐"",""小吃""]","31.057617","121.243425","39元","[{""score"":""7.8"",""score_title"":""口味""},{""score"":""7.8"",""score_title"":""环境""},{""score"":""7.6"",""score_title"":""服务""}]","1151","[{""tag"":""回头客"",""count"":""60""},{""tag"":""上菜快"",""count"":""19""},{""tag"":""干净卫生"",""count"":""15""},{""tag"":""主食赞"",""count"":""7""},{""tag"":""肉类好"",""count"":""8""},{""tag"":""点心好"",""count"":""12""},{""tag"":""味道赞"",""count"":""188""},{""tag"":""菜品不错"",""count"":""22""},{""tag"":""服务热情"",""count"":""77""},{""tag"":""下午茶"",""count"":""18""}]",
"http://www.dianping.com/shop/83593524","83593524","梁轩龙虾(万达金街店)","[""上海餐厅"",""松江区"",""小吃快餐"",""小龙虾""]","31.058227","121.244237","65元","[{""score"":""7.6"",""score_title"":""口味""},{""score"":""7.4"",""score_title"":""环境""},{""score"":""7.5"",""score_title"":""服务""}]","16","[]",
"http://www.dianping.com/shop/22417155","22417155","云尚一舍","[""上海餐厅"",""九亭"",""云南菜""]","31.124499","121.330423","92元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","391","[{""tag"":""回头客"",""count"":""15""},{""tag"":""干净卫生"",""count"":""11""},{""tag"":""高大上"",""count"":""5""},{""tag"":""主食赞"",""count"":""10""},{""tag"":""菜品不错"",""count"":""40""},{""tag"":""味道赞"",""count"":""72""},{""tag"":""环境优雅"",""count"":""59""},{""tag"":""服务热情"",""count"":""39""},{""tag"":""性价比高"",""count"":""6""}]",
"http://www.dianping.com/shop/79603050","79603050","沁韵中庸面馆","[""上海餐厅"",""松江区"",""小吃快餐""]","31.038391","121.217223","27元","[{""score"":""7.6"",""score_title"":""口味""},{""score"":""7.8"",""score_title"":""环境""},{""score"":""7.5"",""score_title"":""服务""}]","34","[]",
"http://www.dianping.com/shop/3996574","3996574","百姓农家菜","[""上海餐厅"",""佘山"",""本帮江浙菜"",""农家菜""]","31.07066","121.148549","59元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""7.2"",""score_title"":""环境""},{""score"":""7.6"",""score_title"":""服务""}]","600","[{""tag"":""回头客"",""count"":""21""},{""tag"":""上菜快"",""count"":""18""},{""tag"":""干净卫生"",""count"":""39""},{""tag"":""菜品不错"",""count"":""99""},{""tag"":""味道赞"",""count"":""175""},{""tag"":""分量足"",""count"":""9""},{""tag"":""价格实惠"",""count"":""48""},{""tag"":""服务热情"",""count"":""194""},{""tag"":""环境优雅"",""count"":""28""}]",
"http://www.dianping.com/shop/37947393","37947393","新疆味道(江学路店)","[""上海餐厅"",""江学路"",""新疆菜""]","31.040028","121.211773","79元","[{""score"":""7.6"",""score_title"":""口味""},{""score"":""7.7"",""score_title"":""环境""},{""score"":""7.3"",""score_title"":""服务""}]","230","[{""tag"":""回头客"",""count"":""14""},{""tag"":""有表演"",""count"":""10""},{""tag"":""干净卫生"",""count"":""9""},{""tag"":""饮品赞"",""count"":""11""},{""tag"":""菜品不错"",""count"":""15""},{""tag"":""点心好"",""count"":""3""},{""tag"":""味道赞"",""count"":""46""},{""tag"":""分量足"",""count"":""4""},{""tag"":""服务热情"",""count"":""18""},{""tag"":""环境优雅"",""count"":""11""}]",
"http://www.dianping.com/shop/56641504","56641504","胖大姐香酥烤猪蹄","[""上海餐厅"",""泗泾"",""小吃快餐"",""小吃""]","31.117101","121.26131","15元","[{""score"":""7.9"",""score_title"":""口味""},{""score"":""7.9"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","34","[]",
"http://www.dianping.com/shop/65864482","65864482","真味·酸菜鱼(开元地中海店)","[""上海餐厅"",""松江区"",""川菜""]","31.037841","121.220466","73元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""7.8"",""score_title"":""环境""},{""score"":""7.9"",""score_title"":""服务""}]","156","[{""tag"":""回头客"",""count"":""3""},{""tag"":""肉类好"",""count"":""10""},{""tag"":""味道赞"",""count"":""26""},{""tag"":""菜品不错"",""count"":""5""},{""tag"":""分量足"",""count"":""4""},{""tag"":""环境优雅"",""count"":""13""},{""tag"":""服务热情"",""count"":""22""},{""tag"":""性价比高"",""count"":""7""},{""tag"":""情侣约会"",""count"":""4""}]",
"http://www.dianping.com/shop/16990410","16990410","樱执料理(松东路店)","[""上海餐厅"",""松东路"",""日本菜"",""日本料理""]","31.01561","121.2555","169元","[{""score"":""8.0"",""score_title"":""口味""},{""score"":""8.1"",""score_title"":""环境""},{""score"":""8.3"",""score_title"":""服务""}]","303","[{""tag"":""回头客"",""count"":""23""},{""tag"":""干净卫生"",""count"":""15""},{""tag"":""牛肉赞"",""count"":""4""},{""tag"":""菜品不错"",""count"":""21""},{""tag"":""味道赞"",""count"":""39""},{""tag"":""分量足"",""count"":""10""},{""tag"":""环境优雅"",""count"":""30""},{""tag"":""服务热情"",""count"":""66""},{""tag"":""性价比高"",""count"":""21""}]",
"http://www.dianping.com/shop/66910329","66910329","星巴克(文诚路店)","[""上海餐厅"",""泰晤士小镇"",""咖啡厅"",""星巴克""]","31.029893","121.196651","43元","[{""score"":""7.9"",""score_title"":""口味""},{""score"":""7.8"",""score_title"":""环境""},{""score"":""7.8"",""score_title"":""服务""}]","69","[{""tag"":""回头客"",""count"":""7""},{""tag"":""环境优雅"",""count"":""9""},{""tag"":""味道赞"",""count"":""5""},{""tag"":""服务热情"",""count"":""4""},{""tag"":""春节"",""count"":""3""},{""tag"":""午餐"",""count"":""3""}]",
"http://www.dianping.com/shop/32491391","32491391","1点点(沪松店)","[""上海餐厅"",""九亭"",""面包甜点"",""饮品""]","31.13728","121.320881","13元","[{""score"":""7.0"",""score_title"":""口味""},{""score"":""6.9"",""score_title"":""环境""},{""score"":""6.6"",""score_title"":""服务""}]","104","[{""tag"":""回头客"",""count"":""4""},{""tag"":""饮品赞"",""count"":""9""},{""tag"":""味道赞"",""count"":""12""},{""tag"":""服务热情"",""count"":""16""},{""tag"":""下午茶"",""count"":""4""},{""tag"":""午餐"",""count"":""3""}]",
"http://www.dianping.com/shop/2408941","2408941","那么牛潮汕牛肉火锅(永盛店)","[""上海餐厅"",""嘉定镇"",""火锅""]","31.366228","121.2436","108元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","1011","[{""tag"":""回头客"",""count"":""42""},{""tag"":""干净卫生"",""count"":""37""},{""tag"":""牛肉赞"",""count"":""141""},{""tag"":""味道赞"",""count"":""114""},{""tag"":""环境优雅"",""count"":""43""},{""tag"":""饮品赞"",""count"":""3""},{""tag"":""服务热情"",""count"":""116""},{""tag"":""性价比高"",""count"":""38""},{""tag"":""深夜食堂"",""count"":""6""}]",
"http://www.dianping.com/shop/69417012","69417012","翔shou炉端烧(南翔翔立方店)","[""上海餐厅"",""南翔"",""日本菜"",""日本料理""]","31.294661","121.303798","38元","[{""score"":""7.3"",""score_title"":""口味""},{""score"":""7.4"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","32","[]",
"http://www.dianping.com/shop/66571785","66571785","三花奶奶的甜品(嘉定百联店)","[""上海餐厅"",""嘉定区"",""面包甜点"",""港台甜品""]","31.386008","121.278473","29元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","97","[{""tag"":""回头客"",""count"":""7""},{""tag"":""味道赞"",""count"":""12""},{""tag"":""环境优雅"",""count"":""13""},{""tag"":""服务热情"",""count"":""16""},{""tag"":""性价比高"",""count"":""4""},{""tag"":""下午茶"",""count"":""7""},{""tag"":""价格适中"",""count"":""3""}]",
